DIS_CODE;SUBJECT;RESULT;AUTHOR;KEYWORDS;;;;;;;;;;;;;;;;;;;;;
06.1.10.6.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.1.10.9.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.1.10.12.18;Учебная, научно-исследовательская работа (получение первичных навыков научно-исследовательской работы);0;Максим;Основы научно-исследовательской работы;;;;;;;;;;;;;;;;;;;;;
06.1.10.15.18;Учебная, учебно-технологическая (проектно-технологическая);0;Максим;Учбная проектно-технологическая практика;;;;;;;;;;;;;;;;;;;;;
06.1.10.18.18;Учебная, учебно-технологическая (проектно-технологическая);0;Максим;Учбная проектно-технологическая практика;;;;;;;;;;;;;;;;;;;;;
06.3.10.18.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.2.10.9.18;Учебная, научно-исследовательская работа (получение первичных навыков научно-исследовательской работы);0;Максим;Основы научно-исследовательской работы;;;;;;;;;;;;;;;;;;;;;
06.2.10.12.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.4.10.0.18;Учебная, проектная;0;Максим;Учебная проектная практика;;;;;;;;;;;;;;;;;;;;;
06.4.10.3.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.3.10.21.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.6.10.6.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.6.10.9.18;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.3.10.24.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.3.10.27.19;Учебная, технологическая (проектно-технологическая);0;Максим;Учбная проектно-технологическая практика;;;;;;;;;;;;;;;;;;;;;
06.6.10.12.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.2.10.15.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.7.10.28.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.7.10.31.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.3.10.30.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.2.10.18.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.7.10.35.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.1.10.21.19;Учебная, научно-исследовательская работа (получение первичных навыков научно-исследовательской работы);0;Максим;Основы научно-исследовательской работы;;;;;;;;;;;;;;;;;;;;;
06.4.10.6.19;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.7.10.38.20;Учебная, ознакомительная;0;Максим;Учебная ознакомительная практика;;;;;;;;;;;;;;;;;;;;;
06.0.4.0.18;Психология предпринимательства;0;Максим;Управление успешностью, Менталитет роста, Конструктивные персональные проекты саморазвития, Планы карьеры, Желания и базовые потребности, Самодетерминация и возможность улучшать свою жизнь, Моделирование развития, Предпринимательские возможности студента в Университете ИТМО, Профессиональное мышление и деятельность предпринимателя, Конструктивное сотрудничество, Профессиональная этика и ответственность;;;;;;;;;;;;;;;;;;;;;
06.5.4.0.18;Иностранный язык в профессиональной деятельности;0;Максим;Научный стиль иностранного языка, Работа со словарями, Составление заявки на грант, Написание научной статьи, Проектная деятельность, Научная дискуссия, Деловая коммуникации, Профессиональная коммуникация, Реферирование литературы по специальности, Самопрезентация;;;;;;;;;;;;;;;;;;;;;
06.3.4.0.18;Иностранный язык в профессиональной деятельности;0;Максим;Научный стиль иностранного языка, Работа со словарями, Составление заявки на грант, Написание научной статьи, Проектная деятельность, Научная дискуссия, Деловая коммуникации, Профессиональная коммуникация, Реферирование литературы по специальности, Самопрезентация;;;;;;;;;;;;;;;;;;;;;
06.6.4.0.18;Иностранный язык в профессиональной деятельности;0;Максим;Научный стиль иностранного языка, Работа со словарями, Составление заявки на грант, Написание научной статьи, Проектная деятельность, Научная дискуссия, Деловая коммуникации, Профессиональная коммуникация, Реферирование литературы по специальности, Самопрезентация;;;;;;;;;;;;;;;;;;;;;
06.2.4.0.18;Иностранный язык в профессиональной деятельности;0;Максим;Научный стиль иностранного языка, Работа со словарями, Составление заявки на грант, Написание научной статьи, Проектная деятельность, Научная дискуссия, Деловая коммуникации, Профессиональная коммуникация, Реферирование литературы по специальности, Самопрезентация;;;;;;;;;;;;;;;;;;;;;
06.7.4.0.18;Иностранный язык в профессиональной деятельности;0;Максим;Научный стиль иностранного языка, Работа со словарями, Составление заявки на грант, Написание научной статьи, Проектная деятельность, Научная дискуссия, Деловая коммуникации, Профессиональная коммуникация, Реферирование литературы по специальности, Самопрезентация;;;;;;;;;;;;;;;;;;;;;
06.1.4.0.18;Иностранный язык в профессиональной деятельности;0;Максим;Научный стиль иностранного языка, Работа со словарями, Составление заявки на грант, Написание научной статьи, Проектная деятельность, Научная дискуссия, Деловая коммуникации, Профессиональная коммуникация, Реферирование литературы по специальности, Самопрезентация;;;;;;;;;;;;;;;;;;;;;
06.4.4.0.18;Иностранный язык в профессиональной деятельности;0;Максим;Научный стиль иностранного языка, Работа со словарями, Составление заявки на грант, Написание научной статьи, Проектная деятельность, Научная дискуссия, Деловая коммуникации, Профессиональная коммуникация, Реферирование литературы по специальности, Самопрезентация;;;;;;;;;;;;;;;;;;;;;
06.3.5.8.18;Основы рисунка;0;Максим;Реалистичное изображение простых предметов на плоскости, Геометрический натюрморт, Простой натюрморт, Сложный натюрморт, Анализ сложной органической формы, Пропорционирование, Пластическая анатомия, Эскизирование;;;;;;;;;;;;;;;;;;;;;
06.3.5.7.18;История искусств;0;Максим;Происхождение искусства, Искусство первобытного мира, Искусство Древнего Египта, Искусство Двуречья, Искусство Древней Греции, Искусство Древнего Рима, Искусство Средних веков в Западной Европе, Древнерусское искусство, Искусство эпохи Возрождения, Барокко в искусстве, Классицизм в искусстве, Европейское искусство XIX в, Романтизм и реализм в искусстве, Постимпрессионизм, Футуризм, Экспрессионизм, Русский авангард, Сюрреализм, Живопись постмодернизма, Новые виды искусства второй половины ХХ века, Новые медиа в искусстве ХХ века;;;;;;;;;;;;;;;;;;;;;
06.7.7.1.18;Лазерная фотоника;0;Максим;Уравнения Максвелла, Энергия световой волны, Физические основы лазеров, Стимулированное излучение, Усиление излучения, Конструирование твердотельных лазеров, Системы оптической накачки, Системы технологического назначения, Нелинейная оптика, Двухфотонное поглощение, Насыщающиеся поглотители, Нелинейная лазерная спектроскопия;;;;;;;;;;;;;;;;;;;;;
06.1.7.22.20;Лазерная фотоника;0;Максим;Уравнения Максвелла, Энергия световой волны, Физические основы лазеров, Стимулированное излучение, Усиление излучения, Конструирование твердотельных лазеров, Системы оптической накачки, Системы технологического назначения, Нелинейная оптика, Двухфотонное поглощение, Насыщающиеся поглотители, Нелинейная лазерная спектроскопия;;;;;;;;;;;;;;;;;;;;;
06.3.2.6.18;Электротехника;0;Максим;Электрические цепи постоянного тока, Линейные электрические цепи, Переходные процессы в электрических цепях, Электрические цепи переменного синусоидального тока, Трехфазные цепи, Цепи несинусоидального периодического тока, Эквивалентные параметры двухполюсников, Двухполюсник в цепи переменного тока, Уравнения Кирхгофа, Явление резонанса;;;;;;;;;;;;;;;;;;;;;
06.2.2.2.18;Электротехника;0;Максим;Электрические цепи постоянного тока, Линейные электрические цепи, Переходные процессы в электрических цепях, Электрические цепи переменного синусоидального тока, Трехфазные цепи, Цепи несинусоидального периодического тока, Эквивалентные параметры двухполюсников, Двухполюсник в цепи переменного тока, Уравнения Кирхгофа, Явление резонанса;;;;;;;;;;;;;;;;;;;;;
06.7.2.3.18;Общая электротехника;0;Максим;Электрические цепи постоянного тока, Линейные электрические цепи, Переходные процессы в электрических цепях, Электрические цепи переменного синусоидального тока, Трехфазные цепи, Цепи несинусоидального периодического тока, Эквивалентные параметры двухполюсников, Двухполюсник в цепи переменного тока, Уравнения Кирхгофа, Явление резонанса;;;;;;;;;;;;;;;;;;;;;
06.1.2.4.18;Общая электротехника;0;Максим;Электрические цепи постоянного тока, Линейные электрические цепи, Переходные процессы в электрических цепях, Электрические цепи переменного синусоидального тока, Трехфазные цепи, Цепи несинусоидального периодического тока, Эквивалентные параметры двухполюсников, Двухполюсник в цепи переменного тока, Уравнения Кирхгофа, Явление резонанса;;;;;;;;;;;;;;;;;;;;;
06.3.2.11.18;Общая электротехника;0;Максим;Электрические цепи постоянного тока, Линейные электрические цепи, Переходные процессы в электрических цепях, Электрические цепи переменного синусоидального тока, Трехфазные цепи, Цепи несинусоидального периодического тока, Эквивалентные параметры двухполюсников, Двухполюсник в цепи переменного тока, Уравнения Кирхгофа, Явление резонанса;;;;;;;;;;;;;;;;;;;;;
06.1.2.10.20;Общая электротехника;0;Максим;Электрические цепи постоянного тока, Линейные электрические цепи, Переходные процессы в электрических цепях, Электрические цепи переменного синусоидального тока, Трехфазные цепи, Цепи несинусоидального периодического тока, Эквивалентные параметры двухполюсников, Двухполюсник в цепи переменного тока, Уравнения Кирхгофа, Явление резонанса;;;;;;;;;;;;;;;;;;;;;
06.3.5.48.19;Управление информационной безопасностью;0;Максим;Политика безопасности, Организация информационной безопасности, Управление активами, Персонал по обеспечению безопасности, Защита от воздействия окружающей среды, Управление средствами коммуникаций, Контроль сетевого доступа, Контроль доступа к операционной системе, Контроль доступа к информации, Требования к безопасности информационных систем, Управление инцидентами информационной безопасности;;;;;;;;;;;;;;;;;;;;;
06.3.5.24.18;Правовые основы интеллектуальной деятельности;0;Максим;Охрана интеллектуальной собственности авторским правом, Охрана изобретений и полезных моделей в РФ, Охрана промышленных образцов в РФ, Правовая охрана программ ЭВМ, Охрана средств индивидуализации в РФ, Служебная интеллектуальная собственность, Патентная информация и документация, Международная система интеллектуальной собственности, Обеспечение правовой охраны промышленной собственности за рубежом, Распоряжение правами на интеллектуальную собственность, Экономика интеллектуальной собственности;;;;;;;;;;;;;;;;;;;;;
06.3.5.3.18;Основы тестирования программного обеспечения;0;Максим;Процесс разработки ПО, Анализ требований, Тестирование ПО, Тестирование методом «черного ящика», Тестирование методом «белого ящика», «Тест-кейс» (тестовый случай), Техники создания тест-кейсов, Разбиение на классы эквивалентности, Анализ граничных значений, Таблицы решений, Метод функциональных диаграмм, Разработка функциональных тест-кейсов, Разработка unit-тестов, Жизненный цикл программного продукта, Принципы Agile методологий, Практики XP методологии, Основы SCRUM методологии, Качество программного продукта, Тестирование на модульном уровне, Тестирование на интеграционном уровне;;;;;;;;;;;;;;;;;;;;;
06.0.5.30.20;Эмоциональный интеллект, управление конфликтами;0;Максим;Эмоциональный интеллект, Анализ собственного эмоционального состояния, Управление собственными эмоциями, Анализ собственных сильных и слабых сторон, Анализ эмоционального состояния собеседника, Эмпатия как точка входа для построения межличностной коммуникации, Эмоциональное равновесие, Понимание эмоций, Восприятие эмоций, Контроль эмоций, Анализ эмоциональной природы окружающих, Эмоциональная грамотность, Реакции на события, Самоосознанность, Социальные навыки общения, Переговоры, Методы ведения переговоров, Навыки ведения переговоров, Деловая коммуникация, Модели коммуникации, Управление конфликтами, Работа с манипуляторами;;;;;;;;;;;;;;;;;;;;;
06.1.7.7.18;Биохимия;0;Максим;Биомолекулы, Метаболизм, Катаболизм, Анаболизм, Обмен веществ и энергии с внешней средой, Принципы биоэнергетики, Центральная роль АТФ в биоэнергетике, Клеточная биология, Молекулярная биология, Мышечная ткань, Белки мышечной ткани, Химизм мышечного сокращения;;;;;;;;;;;;;;;;;;;;;
06.4.5.17.19;Бухгалтерский и управленческий учет;0;Максим;Организация бухгалтерского учета, Учет материальных ресурсов, Учет денежных средств и кредитных операций, Управленческий учет, Налоговый учет, Бухгалтерский баланс, Элементы бухгалтерского баланса, Бухгалтерская проводка, Методы начисления амортизации, Виды себестоимости, Методы распределения материалов, Способы распределения косвенных расходов, Формирование финансового результата, Система учета затрат директ-костинг, Методы учета затрат, Стандарт-костинг;;;;;;;;;;;;;;;;;;;;;
06.2.5.22.18;Инерциальные и интегрированные навигационные системы;0;Максим;Метод инерциальной навигации, Matlab, Математические модели погрешностей навигационных систем, Анализ погрешностей навигационных систем, Модели погрешностей современных акселерометров, Имитационное моделирование навигационных систем, Алгоритмы задачи ориентации, Алгоритмы задачи преобразования сигналов акселерометров, Алгоритмы задачи навигации;;;;;;;;;;;;;;;;;;;;;
06.7.5.15.18;Квантовая механика;0;Максим;Эксперименты с микрообъектами, Математический аппарат квантовой механики, Функциональный анализ, Спектральная теория операторов, Уравнение Шредингера, Приближенные методы, Теория Паули, Квантовая теория рассеяния, Теория Дирака, Движение в сплошном спектре, Квантовые измерения, Открытые квантовые системы;;;;;;;;;;;;;;;;;;;;;
06.7.5.44.18;Квантовая механика;0;Максим;Эксперименты с микрообъектами, Математический аппарат квантовой механики, Функциональный анализ, Спектральная теория операторов, Уравнение Шредингера, Приближенные методы, Теория Паули, Квантовая теория рассеяния, Теория Дирака, Движение в сплошном спектре, Квантовые измерения, Открытые квантовые системы;;;;;;;;;;;;;;;;;;;;;
06.7.7.19.20;Квантовая механика;0;Максим;Эксперименты с микрообъектами, Математический аппарат квантовой механики, Функциональный анализ, Спектральная теория операторов, Уравнение Шредингера, Приближенные методы, Теория Паули, Квантовая теория рассеяния, Теория Дирака, Движение в сплошном спектре, Квантовые измерения, Открытые квантовые системы;;;;;;;;;;;;;;;;;;;;;
06.1.7.6.18;Коллоидная химия;0;Максим;Коллоидные системы, Дисперсные системы, Диспергирование, Химическая конденсация, Очистка коллоидных растворов, Броуновское движение коллоидных частиц, Диффузия, Устойчивость дисперсных систем, Рассеяние света в коллоидных растворах, Адсорбция, Капиллярная конденсация, Поверхностно-активные вещества, Электрокинетические явления, Кинетика коагуляции, Вязкость коллоидных растворов, Структурная вязкость, Эмульсии, Аэрозоли;;;;;;;;;;;;;;;;;;;;;
06.0.5.16.19;Коммуникации и командообразование;0;Максим;Коммуникативная компетентность, Социальный интеллект, Целеполагание, Формирование эффективной команды, Коммуникативные барьеры, Основы эмоционального интеллекта, Токсичное общение, Конфликты в команде, Ведение переговоров в команде, Ассертивное поведение, Письменная деловая коммуникация, Нетворкинг;;;;;;;;;;;;;;;;;;;;;
06.7.5.2.18;Конструирование оптических приборов;0;Максим;Конструирование функциональных устройств, Применение пакета САПР «PTC Creo», Классификация погрешностей, Теория точности, Конструкция типовых узлов, Основы теории взаимозаменяемости, Управление разработкой продукции;;;;;;;;;;;;;;;;;;;;;
06.0.5.29.20;Лаборатория академического письма, деловая коммуникация;0;Максим;Эффективная коммуникация в академическом сообществе, Научный стиль, Документы научного стиля, Научная статья, Научный доклад, Реферат, Аннотация, Рецензия, Заявка на грант, Принципы построения научного текста, Подготовка научного текста к публикации, Структура и логика научного текста, Работа над различными элементами научного текста, Библиография, Цитирование, Плагиат, Академическая презентация, Эффективные техники проведения презентации, Развитие навыков отбора и систематизации информации, Письменная деловая коммуникация, Нетворкинг;;;;;;;;;;;;;;;;;;;;;
06.7.5.20.18;Лазерные технологии;0;Максим;Лазеры, Лазерное технологическое оборудование, Применение лазерных технологических систем, Лазерные технологические системы, Лазерное технологическое оборудование, Процессы лазерной обработки материалов;;;;;;;;;;;;;;;;;;;;;
06.0.5.27.20;Личная эффективность, навыки обучения, командообразование;0;Максим;Личная эффективность, Командная эффективность, Индивидуальный стиль обучения, Навыки 21 века, Метакогниция, Целеполагание, Управление временем, Технологии постановки цели, Индивидуальный подход в групповых процессах, Совместная работа, Ситуационное руководство, Принципы работы в команде, Командные роли, Формование доверия в команде;;;;;;;;;;;;;;;;;;;;;
06.7.7.11.18;Электродинамика;0;Максим;Принцип относительности, Преобразование Лоренца, Релятивистская механика, Принцип наименьшего действия, Заряд в электромагнитном поле, Постоянное электромагнитное поле, Тензор электромагнитного поля, Уравнения электромагнитного поля, Уравнения Максвелла, Плотность и поток энергии, Закон Кулона, Постоянное магнитное поле, Распространение электромагнитных волн, Волновое уравнение, Излучение и рассеяние электромагнитных волн;;;;;;;;;;;;;;;;;;;;;
06.3.5.16.18;Экономика программной инженерии;0;Максим;Формы предпринимательской деятельности, Объекты предпринимательской деятельности, Нормативная база предпринимательской деятельности, Предпринимательский риск, Платежные системы в сети Интернет, Электронный маркетинг, Компьютерный бизнес, Информационная безопасность компьютерного бизнеса, SWOT-анализ;;;;;;;;;;;;;;;;;;;;;
06.7.5.17.18;Физика твердого тела;0;Максим;Структура твердых тел, Кристаллические решётки, Потенциалы межатомного взаимодействия, Статистика Бозе-Эйнштейна, Энергия колебаний, Теплоемкость решетки, Теплоёмкость кристаллической решётки диэлектриков, Перенос тепловой энергии в кристаллической решётке, Области изменения параметров фононов, Взаимодействие фононов, Законы сохранения для фононов, Поток энергии фононов, Теплопроводность решётки, Свойства электронного газа, Теплопроводность металлов, Перенос тепловой энергии электронами, Инженерные методы оценки теплопроводности твёрдых тел;;;;;;;;;;;;;;;;;;;;;
06.2.5.21.18;Спутниковые навигационные системы;0;Максим;Спутниковые радионавигационные системы (СРНС), Энергетический бюджет спутниковой радионавигационной системы, Принципы расширения спектра, Псевдослучайные последовательности, Структура сигнала спутниковой радионавигационной системы, Передача информационных навигационных сообщений, Приемная аппаратура спутниковой радионавигационной системы, Слежение за сигналами, Альтернативные методы радионавигации;;;;;;;;;;;;;;;;;;;;;
06.2.5.19.18;Прикладная теория гироскопов;0;Максим;Свойства гироскопа, Астатический гироскоп в карданном подвесе, Двухстепенные гироскопы, Чувствительные элементы гироскопических систем, Динамически настраиваемый гироскоп, Электростатические гироскопы, Гироскоп на ядерно-магинтном резонансе, Криогенный гироскоп, Погрешности гироскопа, Линейные акселерометры, Маятниковые акселерометры;;;;;;;;;;;;;;;;;;;;;
06.7.5.10.18;Прикладная голография;0;Максим;Голограмма как носитель информации, Классификация голограмм, Теоретический анализ свойств голограмм, Голографические установки, Регистрирующие среды для голографии, Изобразительная голография, Цифровая голография, Защитная голография;;;;;;;;;;;;;;;;;;;;;
06.2.5.29.19;Преобразователи информации;0;Максим;Классификация преобразователей информации, Резистивные преобразователи, Емкостные преобразователи, Индуктивные преобразователи, Ультразвуковые преобразователи, Преобразователи генераторного типа, Пьезоэлектрические преобразователи, Магнитострикционные преобразователи, Оптико-электронные преобразователи;;;;;;;;;;;;;;;;;;;;;
06.3.5.53.19;Преобразователи информации;0;Максим;Классификация преобразователей информации, Резистивные преобразователи, Емкостные преобразователи, Индуктивные преобразователи, Ультразвуковые преобразователи, Преобразователи генераторного типа, Пьезоэлектрические преобразователи, Магнитострикционные преобразователи, Оптико-электронные преобразователи;;;;;;;;;;;;;;;;;;;;;
06.0.5.31.20;Построение карьеры, деловая и научная этика;0;Максим;Смысловая навигация личности, Сферы жизнедеятельности личности, Гармонизации развития личности, Жизненные стратегии и цели, Ресурсная навигация личности, Организационная навигация, Сценарно-ролевая навигация, Профессиональная навигация, Модель эффективного дня, Волевая навигация, Интегральная карта жизненного пути, Деловая этика, Научная этика, Написание статей, Коммуникация в научной среде, Научная деятельность, Научная коммуникация, Организация научных исследования, Работа в команде, Вертикальная коммуникация, Принципы коммуникации;;;;;;;;;;;;;;;;;;;;;
06.1.5.67.19;Основы генетической инженерии;0;Максим;Методы генетической инженерии, Этапы генно-инженерного эксперимента, Перспективы генетической инженерии, Методы выделения ДНК из клеток, Генная инженерия растений, Генная инженерия животных, Генетические болезни человека, Генетически модифицированные организмы (ГМО);;;;;;;;;;;;;;;;;;;;;
06.3.5.10.18;Основы видеомонтажа и постобработки;0;Максим;Видеомонтаж, Сферы визуальной информации, Виды монтажа в программных технологических решениях, Нелинейный монтаж, Компьютерный монтаж с помощью Adobe Premiere Pro, Аdobe Photoshop, Adobe Illustrator, Adobe After Effects, Спецэффекты, Обработка цифрового видео, Форматы видео, Стандарты сжатия видео, Стандарты передачи видео;;;;;;;;;;;;;;;;;;;;;
06.1.5.30.18;Основы биотехнологии;0;Максим;Генная инженерия, Рестрикция, Лигирование, Гель-электрофорез, Плазмиды, Бактериальные штаммы, Полимеразная цепная реакция, Сайт-специфический мутагенез, Биотехнология микроорганизмов, Секвенирование ДНК, Геномные подходы в биоинженерии, Биотехнология растений, Геномное редактирование, Биотехнология животных, Генная терапия, Химический синтез олигонуклеотидов, Синтез генов, Синтез геномов;;;;;;;;;;;;;;;;;;;;;
06.1.5.25.18;Основы биотехнологий;0;Максим;Генная инженерия, Рестрикция, Лигирование, Гель-электрофорез, Плазмиды, Бактериальные штаммы, Полимеразная цепная реакция, Сайт-специфический мутагенез, Биотехнология микроорганизмов, Секвенирование ДНК, Геномные подходы в биоинженерии, Биотехнология растений, Геномное редактирование, Биотехнология животных, Генная терапия, Химический синтез олигонуклеотидов, Синтез генов, Синтез геномов;;;;;;;;;;;;;;;;;;;;;
06.1.1.25.20;Оптика-1 (Физическая оптика);0;Максим;Оптические поля, Законы распространения света, Взаимодествие излучения с веществом, Геометрическая оптика, Волновая оптика, Оптические поля высокой когерентности;;;;;;;;;;;;;;;;;;;;;
06.7.1.1.18;Оптика-1 (Физическая оптика);0;Максим;Оптические поля, Законы распространения света, Взаимодествие излучения с веществом, Геометрическая оптика, Волновая оптика, Оптические поля высокой когерентности;;;;;;;;;;;;;;;;;;;;;
06.7.1.38.20;Оптика-1 (Физическая оптика);0;Максим;Оптические поля, Законы распространения света, Взаимодествие излучения с веществом, Геометрическая оптика, Волновая оптика, Оптические поля высокой когерентности;;;;;;;;;;;;;;;;;;;;;
06.7.5.11.18;Нелинейная оптика;0;Максим;Классификация нелинейных эффектов в оптике, Многофотонные процессы, Характеристики оптоволоконных световодов, Нелинейная рефракция, Эволюция оптических импульсов в нелинейной среде, Нелинейная волоконная оптика, Уравнения Максвелла в нелинейной среде, Управление параметрами лазерного излучения, Нелинейная оптика в науке и технике;;;;;;;;;;;;;;;;;;;;;
06.1.5.15.18;Науки о Земле;0;Максим;Строение земного шара, Геологические процессы, Подземные воды и их геологическая деятельность, Метеорология, Климатология, Гидрология как наука, Почвоведение как наука, Ланшафтоведение как наука, Функционирование и динамика геосистем, Эндогенные геодинамические процессы, Экзогенные геологические процессы;;;;;;;;;;;;;;;;;;;;;
06.2.7.3.18;Моделирование динамических систем;0;Максим;Проектировании систем автоматического управления, Математические модели систем автоматического управления подвижными объектами, Методы анализа динамических объектов, Методы синтеза динамических объектов, Моделирование систем автоматического управления движением, Matlab, Simulink, Синтез математических моделей динамических объектов;;;;;;;;;;;;;;;;;;;;;
06.1.5.2.18;Математическое моделирование физических процессов;0;Максим;Математические модели, Численные методы, Приближенный анализ, Понятие близости, Структура погрешности, Численное решение уравнений, Приближенное решение системы двух уравнений, Системы линейных алгебраических уравнений, Приближенные формулы, Линейная интерполяция, Разделенные разности, Применения интерполяции, Обратное интерполирование, Нелинейная интерполяция, Численное дифференцирование;;;;;;;;;;;;;;;;;;;;;
06.5.1.0.18;Математическое и имитационное моделирование в естественных науках;0;Максим;Математические модели, Численные методы, Приближенный анализ, Понятие близости, Структура погрешности, Численное решение уравнений, Приближенное решение системы двух уравнений, Системы линейных алгебраических уравнений, Приближенные формулы, Линейная интерполяция, Разделенные разности, Применения интерполяции, Обратное интерполирование, Нелинейная интерполяция, Численное дифференцирование;;;;;;;;;;;;;;;;;;;;;
