DIS_CODE;SUBJECT;RESULT;AUTHOR;KEYWORDS;;;;;;;;;;;;;;;;;;;;;
06.7.6.132.18;Антенны;0;Настя;Линии передачи и элементы СВЧ-тракта, Поля излучения антенны, Методы расчета вибраторных антенн, Методы расчета антенных решеток, Управление фазой элементов решетки, Делители мощности, Входное сопротивление элемента решетки, Щелевые антенны, Антенны эллиптической поляризации, Апертурные антенны, Антенны различных диапазонов волн;;;;;;;;;;;;;;;;;;;;;
07.3.6.11.20;Архитектура и моделирование киберфизических систем;0;Настя;Жизненный цикл КФС, Обеспечивающие технологии КФС, Проектирование систем управления, Вычислительные платформы КФС, Встроенные системы, Нормативные основы эксплуатации КФС, Анализ и оценка угроз информационной безопасности, Проектирование индустриальных КФС;;;;;;;;;;;;;;;;;;;;;
07.4.5.7.20;Аппаратно-программное обеспечение киберфизических систем;0;Настя;Жизненный цикл КФС, Обеспечивающие технологии КФС, Проектирование систем управления, Вычислительные платформы КФС, Встроенные системы, Нормативные основы эксплуатации КФС, Анализ и оценка угроз информационной безопасности, Проектирование индустриальных КФС;;;;;;;;;;;;;;;;;;;;;
07.6.5.8.20;Актуальные вопросы информационных систем (часть 2) / Complementary Topics in the Area Information Systems (part 2);0;Настя;Стандарт ISO, Методология MPR, CRP-система, MRPII-система, Системы класса ERP, Рынок CRM-систем, Автоматизация деятельности маркетинга, Анализ деятельности предприятия, Электронный документооборот, OLAP-системы, Защита данных;;;;;;;;;;;;;;;;;;;;;
07.6.8.6.20;Актуальные вопросы информационных систем (часть 1) / Complementary Topics in the Area Information Systems (part 1);0;Настя;Стандарт ISO, Методология MPR, CRP-система, MRPII-система, Системы класса ERP, Рынок CRM-систем, Автоматизация деятельности маркетинга, Анализ деятельности предприятия, Электронный документооборот, OLAP-системы, Защита данных;;;;;;;;;;;;;;;;;;;;;
07.7.5.16.20;Введение в материаловедение / Introduction to Materials Science;0;Настя;Оптимизация структуры материалов, Механические свойства материалов, Полиморфизм, Анизотропия свойств материалов, Современные машиностроительные материалы, Проблемы выбора материалов, ;;;;;;;;;;;;;;;;;;;;;
07.1.5.60.20;Актуальные направления коллоидной химии / Topical areas of colloid chemistry ;0;Настя;Нанотехнологии, Полупроводниковые устройства, Наноматериалы, Нанохимия, Квантовые размерные эффекты, Квантовые точки, Нанолитография, Наночастицы, Молекулярные системы, Наноразмерные биологические агрегаты;;;;;;;;;;;;;;;;;;;;;
06.0.6.17.18;Оценка технологий;0;Настя;Технологическое развитие, Теория циклов, Технологии приоритетного развития в макроэкономике, Государственное регулирование, Нормативно-правовое обеспечение, Финансирование проектов, Инвестиционные проекты;;;;;;;;;;;;;;;;;;;;;
06.3.6.180.19;Надежность и испытания средств защиты информации;0;Настя;Канальное кодирование, Сверточные коды, Циклические коды, Полярные коды, Низкоплотностные коды;;;;;;;;;;;;;;;;;;;;;
06.1.6.170.19;Автоматизация систем управления технологическими процессами производства и транспортирования сжиженных углеводородных энергоносителей;0;Настя;Транспортировка ПГ, Производство ПГ, Компрессор, Теплоноситель, Регуляторы, Холодильные установки, Контроллеры;;;;;;;;;;;;;;;;;;;;;
06.7.6.213.19;Автоматизированный контроль технологических процессов;0;Настя;Технологический процесс, Автоматизированные комплексы, Безлюдный режим работы оборудования, Требования к техническим средствам автоматизации, Локальные системы автоматизации, Автоматизированные системы управления технологическими процессами, Интегрированные системы автоматизации, Программно-логическое управление операциями;;;;;;;;;;;;;;;;;;;;;
07.1.6.162.20;ДНК-наномашины для биомедицинских применений / DNA nanomachines for biomedical applications;0;Настя;Свойства молекул ДНК, NP-полные задачи, Структура ДНК, Простейшие операции с ДНК, Секвенирование, Операции языка ДНК-программирования, ДНК алгоритмы, Модели молекулярных вычислений;;;;;;;;;;;;;;;;;;;;;
07.4.6.143.20;Технологические уклады и глобальные тренды новых рынков;0;Настя;Цифровизация экономики, Регулирование цифровых платформ, Регулирование искусственного интеллекта, Направления развития правового регулирования, Регулирование рынка беспилотного транспорта, Регулирование рынка криптовалют;;;;;;;;;;;;;;;;;;;;;
07.4.6.68.20;Операционный менеджмент в креативных индустриях;0;Настя;Операционный менеджмент, Интеллектуальные активы, Типология знаний, Интеллектуальный капитал, Динамические перспективы инноваций, Творческий процесс, Жизненный цикл проекта, Знания как стратегический ресурс, Организационное обучение, Циклы реинвестирования, Стратегические инновации;;;;;;;;;;;;;;;;;;;;;
07.4.6.72.20;Глобальное масштабирование в креативных индустриях;0;Настя;Экономический субъект, Микроэкономика, Экономика предприятия, Креативная экономика, Экономическая эффективность, Показатели экономической эффективности, Себестоимость, Креативный продукт, Инновационный продукт, Глобальное масштабирование;;;;;;;;;;;;;;;;;;;;;
07.4.5.24.20;Аудиовизуальные художественные практики в современном искусстве / Audiovisual art practices in contemporary art ;0;Настя;Искусство ХХ века, Трансформация объекта в современном искусстве, Язык современного искусства, Авангард, Примитивизм, Новая вещественность, Модернизм, Постмодернизм, Теория деконструкции, Концептуализм, Искусство действия, Медиа искусство, Стрит-арт;;;;;;;;;;;;;;;;;;;;;
07.7.6.153.20;Лазерные биомедицинские технологии;0;Настя;Биоткани, Лазерная медицина, Свойства биотканей, Фотохимическое воздействие лазерного излучения на биоткань, Фотодинамическая лазерная терапия, Биостимуцляция, Лазерное рассечение биоткани, Фотоабляция, Хирургические лазеры, Лазерная диагностика, Лазерная терапия;;;;;;;;;;;;;;;;;;;;;
06.0.12.15.18;Организация добровольческой (волонтерской) деятельности и взаимодействие с социально ориентированными НКО;0;Настя;Волонтерство, Личностный рост, Общественное развитие, Формы добровольческой деятельности, Социально-ориентированные НКО, Управление рисками, Оценка эффективности волонтерской деятельности;;;;;;;;;;;;;;;;;;;;;
07.3.5.13.20;Методологии программной инженерии;0;Настя;Системная инженерия, Системотехника, Жизненный цикл системы, SEMP, Управление рисками, Вычислительные системы, Проектирование системы, Архитектурное моделирование, UML, SysML ;;;;;;;;;;;;;;;;;;;;;
07.4.5.36.20;Исследования в научной коммуникации;0;Настя;Научное знание, Современная наука, Социология знания, Социальная эпистемология, Парадигма Мертона, Экспертное знание, Модели научной коммуникации, Научная грамотность, Popular Science, Социальная структура науки, Социологический релятивизм, Социальный конструктивизм;;;;;;;;;;;;;;;;;;;;;
06.7.6.122.18;Оптика конденсированного состояния;0;Настя;Твердые тела, Кристаллография, Выращивание кристаллов, Дефекты в кристаллах, Оптическая анизотропия, Зонная энергетическая структура кристаллов, Квазичастицы, Полиморфные модификации, Фазовые переходы, Размерные эффекты;;;;;;;;;;;;;;;;;;;;;
06.7.6.126.18;Экспериментальная оптика;0;Настя;Оптические методы в физических исследованиях, Теневые методы исследования неоднородных сред, Интерференционные методы исследования неоднородных сред, Распространения световой волны в неоднородной среде, Разделение световых волн, Оптическая схема, Интерферометры, Запись голограмм, Голографическая интерферометрия, Лазерная доплеровская анемометрия;;;;;;;;;;;;;;;;;;;;;
06.7.6.158.19;Основы голографии и голограммной оптики;0;Настя;Аберрации голограмм, Голографическая коррекция аберраций, Применение голограммных элементов в оптических системах, Оптические системы со спектральной селекцией, Формирователи эталонного волнового фронта, Голограммные оптические элементы и устройства;;;;;;;;;;;;;;;;;;;;;
06.7.6.180.19;Теория функции комплексного переменного;0;Настя;Функции комплексного переменного, Непрерывность и дифференцируемость, Интегрирование функций комплексного переменного, Комплексные ряды, Теория вычетов, Теоремы о голоморфных функциях, Конформные отображения, Бесконечные произведения, Аналитическое продолжение;;;;;;;;;;;;;;;;;;;;;
06.7.6.40.18;Численные методы в оптике;0;Настя;Методы численного дифференцирования функций, Методы численного интегрирования, Интерполяция, Аппроксимация, Преобразование Фурье, Асимптотическая устойчивость, Итерационные алгоритмы, Нелинейное уроавнение Шредингера, Солитонные решения, Уравнение Максвелла, Методы анализа множественности решений задачи;;;;;;;;;;;;;;;;;;;;;
06.7.6.6.18;Основы голографии и голограммной оптики;0;Настя;Аберрации голограмм, Голографическая коррекция аберраций, Применение голограммных элементов в оптических системах, Оптические системы со спектральной селекцией, Формирователи эталонного волнового фронта, Голограммные оптические элементы и устройства;;;;;;;;;;;;;;;;;;;;;
07.3.6.10.20;Проектирование встраиваемых и киберфизических систем;0;Настя;Встраиваемая система, ПО встраиваемых систем, Вычислительные платформы, Контроллерные сети, Распределенные встроенные сети, Высокоуровневое проектирование, Совместное аппаратно-программное проектирование, Жизненный цикл КФС, Обеспечивающие технологии КФС, Проектирование систем управления, Вычислительные платформы КФС, Нормативные основы эксплуатации КФС, Анализ и оценка угроз информационной безопасности;;;;;;;;;;;;;;;;;;;;;
07.3.6.154.20;Системный анализ и исследование операций (КП);0;Настя;Системный анализ, Системный анализ объектов управления, Сложные объекты, Методы передачи информации, Теория принятия решений, Линейное программирование, Графический метод решения задач ЛП, Симплекс-метод решения задач ЛП, Принятие решений в условиях неопределенности, Методы свертки критериев, Метод анализа иерархий, Принятие решений в условиях риска, Деревья решений, Теория игр;;;;;;;;;;;;;;;;;;;;;
07.3.6.169.20;Методология научных и инженерных исследований;0;Настя;Типология методов научного исследования, Онтологии областей научных исследований, Организация научных исследований, Фундаментальные и прикладные исследования, Планирование многофакторного эксперимента, Методология диссертационного исследования, Защита объектов интеллектуальной собственности, Документирование научно-исследовательской деятельности;;;;;;;;;;;;;;;;;;;;;
07.4.4.29.20;Управление транспортом и цепями поставок на основе мультиагентных систем;0;Настя;Цепь поставок, Неопределенность в цепях поставок, Информационные технологии, Управление цепями поставок, Мультиагентные системы, Функциональные области логистики, Управление производством;;;;;;;;;;;;;;;;;;;;;
07.4.5.8.20;Физика конденсированных сред;0;Настя;Энергетические уровни оптических центров, Спектральные полосы, Правило Лапорта, Сечения вынужденных переходов, Внутрицентровые безызлучательные переходы, Кросс-релаксация, Ап-инверсия, Миграция возбуждений, Лазерные материалы;;;;;;;;;;;;;;;;;;;;;
07.4.6.102.20;Социология академического мира;0;Настя;Научное знание, Современная наука, Социология знания, Социальная эпистемология, Парадигма Мертона, Экспертное знание, Модели научной коммуникации, Научная грамотность, Popular Science, Социальная структура науки, Социологический релятивизм, Социальный конструктивизм;;;;;;;;;;;;;;;;;;;;;
07.4.6.125.20;Технологии Индустрии 4.0;0;Настя;Технологические уклады, Научно-технологическое развитие, Структурные трансформации экономики, Индустрия 4.0, Глобальные технологические тренды, Технологический форсайт, Патентный ландшафт, Промышленная политика, Стратегия экономического роста, Высокотехнологичные отрасли промышленности РФ, Критические технологии, Инновационная политика;;;;;;;;;;;;;;;;;;;;;
07.6.6.129.20;Технологии анализа городских данных (КР);0;Настя;Методы сбора открытых данных о городской территории, Методы полевых исследований городских территорий, Анализ городских данных, Формирование предложений по трансформации территории, Социологическое исследование активностей в общественном пространстве;;;;;;;;;;;;;;;;;;;;;
07.6.6.17.20;Сервисно-оринетированные интеллектуальные системы (часть 3) / Service-oriented Intelligent Systems (part 3);0;Настя;Интеллектуальные информационные системы, Интеллектуальные прогрстранства, Экспертные системы, Онтологии, Теория коэффициентов уверенности, Интеллектуальные системы;;;;;;;;;;;;;;;;;;;;;
06.3.5.30.18;Управление проектной документацией;0;Настя;Документооборот, Характеристики документооборота, Требования к проектной документации, Документирование разработки программного обеспечения, Структура элементов документации на программные средства, Документирование в соответствии со стандартами, Формирование требований к ИС, Проектирование системной архитектуры, Методики описания системной архитектуры, Процессы проектирования, Архитектурные стили проектирования, Проектирование программной архитектуры;;;;;;;;;;;;;;;;;;;;;
06.7.7.4.18;Оптические и квантовые коммуникации;0;Настя;Волоконно-оптическая связь, Оптические сети, Оптическое излучение, Компоненты оптических линий связи, Квантовая коммуникация, Одиночные фотоны, Квантовая рассылка ключей, Экспериментальные системы квантовой коммуникации, Протокол ВВ84;;;;;;;;;;;;;;;;;;;;;
06.7.5.14.18;Теория функции комплексного переменного;0;Настя;Функции комплексного переменного, Непрерывность и дифференцируемость, Интегрирование функций комплексного переменного, Комплексные ряды, Теория вычетов, Теоремы о голоморфных функциях, Конформные отображения, Бесконечные произведения, Аналитическое продолжение;;;;;;;;;;;;;;;;;;;;;
06.7.5.16.18;Теория вероятности и математическая статистика;0;Настя;Элементы комбинаторики, Случайные события, Операции над событиями, Формула полной вероятности, Случайные величины, Функция распределения случайных величин, Плотность распределения вероятностей, Математическое ожидание и дисперсия, Методы математической статистики;;;;;;;;;;;;;;;;;;;;;
06.7.5.46.18;Методы математической физики;0;Настя;Уравнение струны, Уравнение теплопроводности, Краевые задачи для уравнения Лапласа, Эллиптические уравнения, Функция Грина, Формулы Грина, Объемный потенциал, Применение потенциалов к решению краевых задач;;;;;;;;;;;;;;;;;;;;;
06.6.5.16.18;Системы искуственного интеллекта;0;Настя;Прикладное логическое программирование, Математическая логика, Дескрипционная логика, Прямой и обратный логический вывод, Рекурсивные алгоритмы в решении интеллектуальных задач, Методы построения баз знаний в интеллектуальных системах, Атомарные знания, Методы редуцирования пространства поиска;;;;;;;;;;;;;;;;;;;;;
06.7.5.51.19;Технологии программирования в оптике и фотонике ;0;Настя;Решение уравнений и систем, Градиентный метод, Метод Ньютона, Метод Лагранжа, Интерполяция сплайнами, Метод наименьших квадратов, Нелинейная аппроксимация, Метод прямоугольников, Метод трапеций, Метод Симпсона, Метод Монте-Карло;;;;;;;;;;;;;;;;;;;;;
06.3.5.54.19;Цифровая и микроконтроллерная техника;0;Настя;Структура цифровой системы управления, Архитектура микроконтроллера, Архитектура типовой программы управления объектом, Программирование микроконтроллеров для задач реального времени, Цифро-аналоговое преобразования, Аналого-цифровое преобразования, Организация передачи данных по цифровым линиям связи;;;;;;;;;;;;;;;;;;;;;
06.2.5.30.19;Цифровая и микроконтроллерная техника;0;Настя;Структура цифровой системы управления, Архитектура микроконтроллера, Архитектура типовой программы управления объектом, Программирование микроконтроллеров для задач реального времени, Цифро-аналоговое преобразования, Аналого-цифровое преобразования, Организация передачи данных по цифровым линиям связи;;;;;;;;;;;;;;;;;;;;;
06.7.5.70.20;Методы математической физики;0;Настя;Уравнение струны, Уравнение теплопроводности, Краевые задачи для уравнения Лапласа, Эллиптические уравнения, Функция Грина, Формулы Грина, Объемный потенциал, Применение потенциалов к решению краевых задач;;;;;;;;;;;;;;;;;;;;;
07.2.5.2.20;Проектирование киберфизических систем(КР);0;Настя;Интернет вещей, Промышленная автоматизация, Датчики, Облачные вычисления, Беспроводные сети, Методы анализа данных, Протоколы передачи данных, Робототехника;;;;;;;;;;;;;;;;;;;;;
07.2.5.5.20;Методология научных и инженерных исследований;0;Настя;Типология методов научного исследования, Онтологии областей научных исследований, Организация научных исследований, Фундаментальные и прикладные исследования, Планирование многофакторного эксперимента, Методология диссертационного исследования, Защита объектов интеллектуальной собственности, Документирование научно-исследовательской деятельности;;;;;;;;;;;;;;;;;;;;;
07.7.5.29.20;Наноплазмоника;0;Настя;Диэлектрическая проницаемость металлов, Объемные плазмоны, Поверхностные плазмон-поляритоны, Локализованные поверхностные плазмоны, Ближнепольная микроскопия плазмонных наночастиц, Катодолюминесценция, Плазменные волноводы, Плазмонные метаповерхности;;;;;;;;;;;;;;;;;;;;;
07.2.5.19.20;Современные методы теории управления в биотехнологической промышленности ;0;Настя;Жизненный цикл продукции, Управление биотехнологическим производством, Контроль качества биотехнологической продукции, Организация систем качества на предприятиях, Входной контроль сырья, Технохимический контроль, Комплексная оценка и управление качеством продуктов биотехнологии, Оценка безопасности пищевых продуктов, Внутренний аудит системы качества на биотехнологическом предприятии;;;;;;;;;;;;;;;;;;;;;
07.2.5.23.20;Производственные киберфизические системы;0;Настя;Пирамида автоматизации ISA-95, Стандарт RAMI 4.0, Стандарт IIAR, Промышленные агенты, Сервис-ориентированные архитектуры, Архитектура промышленного агента, Программная платформа JADE, Реализация многоагентных систем общего назначения, Программная платформа Arrowhead framework, Реализация систем промышленного интернета вещей, Онтологии в промышленном контексте, Промышленная «цифровизация»;;;;;;;;;;;;;;;;;;;;;
07.1.9.25.20;Теоретические основы глубокой переработки биологических систем;0;Настя;Технологии глубокой переработки побочных продуктов, Методы глубокой переработки вторичных продуктов, Технологии переработки сырья растительного и животного происхождения, Анализ побочных и вторичных продуктов, Химический гидролиз побочных и вторичных продуктов, Ферментативный гидролиз вторичных продуктов, Технология производства пищевой продукции, Технологии применения гидролизатов;;;;;;;;;;;;;;;;;;;;;
06.3.6.186.19;Стандарты функциональной безопасности;0;Настя;Система международных стандартов ISO, Стандарты аудита, Системы стандартов NIST, Системы стандартов NERC, Системы стандартов IATA;;;;;;;;;;;;;;;;;;;;;
06.3.5.26.18;Технология и методы программирования;0;Настя;Разработка программной документации, Разработка программных средств, Архитектура ПО, Модульное программирование, Прикладное ПО, Отладка ПО, Обеспечение надежности ПО;;;;;;;;;;;;;;;;;;;;;
06.3.6.179.19;Методы и средства измерений средств защиты информации;0;Настя;Автоматизированные системы, Оценка уязвимостей, Теория защиты информации, Методы анализа данных, Методы информационных войн, Построение системы защиты информации;;;;;;;;;;;;;;;;;;;;;
07.1.9.1.20;Методы и модели многомерного анализа геопространственных данных;0;Настя;Вероятностные модели, Случайные величины, Многомерные данные, Случайные процессы, Теория экстремальных значений, Вероятностное прогнозирование, Регрессионный анализ, Корреляционный анализ, Факторный анализ, Кластерный анализ, Динамическая система;;;;;;;;;;;;;;;;;;;;;
06.3.6.182.19;Конструкторско-технологические базы данных для проектирования средств защиты информации;0;Настя;Информационная безопасность, Моделирование систем защиты информации, Имитационное моделирование, Интерпретация результатов моделирования;;;;;;;;;;;;;;;;;;;;;
06.3.6.183.19;Схемотехническое проектирование средств защиты информации;0;Настя;Информационная безопасность, Моделирование систем защиты информации, Имитационное моделирование, Интерпретация результатов моделирования;;;;;;;;;;;;;;;;;;;;;
06.3.6.194.19;Элементы теории управления;0;Настя;Теория управления, Устойчивость системы, Автоматическое управление, Показатели качества системы управления, Модальное управление, Регуляторы, Передаточные функции, Замкнутые системы, Непрерывные системы;;;;;;;;;;;;;;;;;;;;;
07.3.5.11.20;Количественные методы исследования мультимедийных данных(КР);0;Настя;Экспериментальная гипотеза, Статистическая гипотеза, Статистическая значимость, Нормальное распределение, Репрезентативность выборки, Точный тест Фишера, Критерий Пирсона, Критерий Колмогорова, Критерии Стьюдента;;;;;;;;;;;;;;;;;;;;;
07.3.6.14.20;Механизмы надежности и безопасности киберфизических систем;0;Настя;Киберфизические системы, Архитектурные абстракции КФС, Информационная безопасность, Специализированные ЯВУ, N-версионное программирование, Механизмы надежности КФС, Схемы защиты питания, Тестирование КФС;;;;;;;;;;;;;;;;;;;;;
07.3.6.7.20;Процессоры и функциональные ускорители;0;Настя;Системы на кристалле, Поведенческое моделирование, TLM-моделирование, SystemC, Микроархитектура аппаратных блоков СиК, Дискретно-событийное моделирование, Функциональные ускорители, СФ-блоки СиК, Технологии внутрисхемной отладки, Синтезируемое подмножество RTL, Коммуникационные ядра СиК;;;;;;;;;;;;;;;;;;;;;
07.3.6.9.20;Механизмы надежности и безопасность систем на кристалле;0;Настя;Системы на кристалле, Безопасность СиК, Жизненный цикл СиК, Резервирование, Конечные автоматы, Информационная безопасность, Верификация СиК, Отказоустойчивость СиК, Реконфигурация системы, Отладка СиК;;;;;;;;;;;;;;;;;;;;;
07.5.6.21.20;Системы поддержки принятия решений в медицине и здравоохранении / Decision Support Systems in Medicine and Healthcare (КР 2);0;Настя;Теория принятия решений, СППР, Клиническая СППР, Информационная система госпиталя, Process mining, Базы знаний, Онтологии, Дескриптивная логики, OWL;;;;;;;;;;;;;;;;;;;;;
07.5.6.22.20;Предсказательное моделирование в медицине и здравоохранении / Predictive Modeling in Medicine and Healthcare;0;Настя;Моделирование механики мягких тканей, Моделирование кровотока, Мультиагентные модели, Моделирование роста тканей, Молекулярная динамика, Течение в пористых средах, Кровоснабжение тканей, Неньютоновские модели крови, Задачи тромбообразования, Статистический анализ;;;;;;;;;;;;;;;;;;;;;
07.5.6.24.20;Математическая эпидемиология / Mathematical Epidemiology;0;Настя;Детерминистские SIR-модели, Эпидемиологические модели, Базовое число репродукция инфекции, Модели с неоднородностью носителей инфекции, Трансмиссивные заболевания, Стохастическая динамика, Численные методы, Пространственно неоднородные модели, Метапопуляции, Клеточные автоматы, Мультиагентные модели, Контроль инфекционных заболеваний;;;;;;;;;;;;;;;;;;;;;
06.0.2.4.18;Современные вопросы информатики;0;Настя;Теория информации, Алгоритмы кодирования, Архивирование, Классические коды, Кодирование непрерывных сигналов, Дискретные источники, Непрерывные источники, Обратная теорема кодирования, Измерение информации;;;;;;;;;;;;;;;;;;;;;
07.5.5.21.20;Методы математической статистики в научных и инженерных исследованиях;0;Настя;Теория вероятностей, Нейронные сети, Машинное обучение, Прецептроны, Классификация;;;;;;;;;;;;;;;;;;;;;
07.1.6.1.20;Методы машинного обучения для анализа геопространственных данных (КР);0;Настя;Этапы решения задач машинного обучения, Системы интеллектуального анализа данных, Предобработка данных и выбор признаков, Обучение с учителем, Обучение без учителя, Искусственные нейронные сети, Задачи кластеризации, Байесовский классификатор, Рекуррентные нейронные сети;;;;;;;;;;;;;;;;;;;;;
07.3.6.37.20;Теория и методология проектирования;0;Настя;Разработка ПО, Waterfall, Спиральная разработка, Agile, RUP, CMM, SCRUM, Гибкие методологии разработки ПО, LEAN, 5S, Бережливая разработка, Методики тестирования, Системы контроля версий, Конфигурация проекта, Жизненный цикл проекта, Системы непрерывной интеграции;;;;;;;;;;;;;;;;;;;;;
07.3.6.60.20;Графовые базы знаний;0;Настя;Базы знаний, Представления, САПР, Теория графов ;;;;;;;;;;;;;;;;;;;;;
07.5.6.64.20;Разработка приложений СУБД;0;Настя;Модели информационных процессов, Структурный системный анализ информационных систем и процессов, Программные средства автоматизации проектирования, Методология структурного моделирования SADT, Методология моделирования данныз IDEF1X, Отображение модели данных с помощью ERwin, Объектно-ориентированные среды, Технологии разработки программного обеспечения ;;;;;;;;;;;;;;;;;;;;;
07.6.6.74.20;Разработка сервисов и систем (КР 2);0;Настя;Модели информационных процессов, Структурный системный анализ информационных систем и процессов, Программные средства автоматизации проектирования, Методология структурного моделирования SADT, Методология моделирования данныз IDEF1X, Отображение модели данных с помощью ERwin, Объектно-ориентированные среды, Технологии разработки программного обеспечения ;;;;;;;;;;;;;;;;;;;;;
07.5.8.8.20;Разработка IDE;0;Настя;Модели информационных процессов, Структурный системный анализ информационных систем и процессов, Программные средства автоматизации проектирования, Методология структурного моделирования SADT, Методология моделирования данныз IDEF1X, Отображение модели данных с помощью ERwin, Объектно-ориентированные среды, Технологии разработки программного обеспечения ;;;;;;;;;;;;;;;;;;;;;
06.6.6.30.18;Проектирование и поддержка компьютерных сетей;0;Настя;Технология WAN, Сетевая безопасность, Сервисы IP адресации, Маршрутизация, IPv6, Мониторинг сетей, Проектирвоание сетей, VPN;;;;;;;;;;;;;;;;;;;;;
06.6.6.58.18;Основы проектирования сетей и объектов связи;0;Настя;Сети связи, Объекты связи, Беспроводная связь, Радиосвязь, Проектирование сетей беспроводной связи, Электрические сети объекта связи, Обслуживание объекта связи, Структура объекта связи, Сети спутниковой связи, Сети сотовой связи;;;;;;;;;;;;;;;;;;;;;
06.7.6.171.19;Методы и техника микроскопии;0;Настя;Микроскопия, Оптические приборы, Луны, Геометрическая теория микроскопа, Оптические и механические узлы микроскопа, Теория образования изображения, Аберрация объективов;;;;;;;;;;;;;;;;;;;;;
