ID_ИНДИКАТОРА,КОД_ИНДИКАТОРА,ИМЯ_ИНДИКАТОРА,ID_ОХ,ID_ПЛАНА,ISU_ID_ПЛАНА,ИМЯ_ПЛАНА,РПД_ИД,ИМЯ_РПД
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1412,ПК-1.1,Осуществляет обработку и анализ научно-технической информации в рамках темы,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,167,7276,17723,Прикладная оптика,24707,Современные проблемы фотоники и оптоинформатики
1413,ПК-1.2,Осуществляет обработку и анализ результатов исследований,215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",88,7303,18349,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",118,6927,13264,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",128,7075,14527,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1416,ПК-2.2,"Применяет современные методики исследования и приемы практического решения задач фотоники и оптоинформатики, включая типовые задачи проектирования, исследования и контроля элементов, устройств и систем фотоники и оптоинформатики",215,7173,16007,Фотоника и оптоинформатика,24707,Современные проблемы фотоники и оптоинформатики
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1429,ПК-5.2,Анализирует условия экспериментов по записи голограмм и свойства голограммных оптических элементов,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1430,ПК-5.3,Использует методы измерения и оценки основных параметров голограмм,215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1431,ПК-5.4,"Реализует математические модели в виде компьютерных программ, анализирует результаты моделирования",215,7173,16007,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",88,7303,18349,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",118,6927,13264,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
1432,ПК-5.5,"Реализует программные модули на основе разработанной объектной модели, владеет навыками отладки и оптимизации программного кода",128,7075,14527,Фотоника и оптоинформатика,24670,Оптические материалы специального назначения
